PM2.5 (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),VWS (m/s),Month,AQI_Label
0.5288105614834668,2.028848088869871,2.1808097830110924,-0.015763937383132105,0.06998597405748104,1.754057392464255,-0.9152330801184229,1.8209288186300738,2.586005194937543,-0.10137044041251989,0.19428751471770542,0.7833729963967935,-1.5404728255262081,0.6934499259943749,-0.9604594847098187,0.35303278044103736,-0.6614868509794906,0.1384561053689211,-0.4900870650306871,-1.307839836219797,5
0.5051444597346075,1.8023430574510915,2.1865568743050416,-0.02079122763857761,-0.09459157259854256,1.565145862390953,-0.9325368860178824,1.6616109232462817,2.7675376427294283,-0.254951477600625,-0.3304201908844353,0.0447179565240549,-1.6015581284605322,0.8367857057279906,-1.0381261378472002,0.3520844513431538,-0.6608586281445948,0.12290936179644452,-0.08754446185490346,-1.307839836219797,5
0.5451861579542417,1.5023472894460723,1.977241759809629,0.050847658501522425,-0.15013649459495038,1.2975211947871086,-0.9558769032776184,1.6867663804121438,1.682665157116019,0.01070220834636741,-0.18142911398506212,0.036817902621672664,-1.669829937622424,1.0116767504029611,-1.0769594644158909,0.8423705949487069,-0.6616264560539118,0.03429292343323951,0.48272422597745657,-1.307839836219797,5
0.4424461143430793,1.2199015480885145,1.9161411050002743,0.18281402770696945,-0.18510922325935536,0.856727624616071,-0.9647300132726907,1.7286921423552466,1.1758870736970062,0.20164079512076863,-0.019482291268352,0.07631817213358386,-1.6901917052671986,1.0988548552409434,-0.9604594847098187,0.9566442512436181,-0.6614170484422799,0.014082156789002251,0.6169050937027177,-1.307839836219797,5
0.4951620755846145,1.2105780964320512,1.6393732874232476,-0.06729366250145011,-0.3743734019137823,0.5576177020000092,-0.9530600046428227,1.5861445517486963,0.6766728422693218,0.3095626050367343,-0.019482291268352,0.005217687012143712,-1.6806096969637752,1.052859045326425,-0.9798761479941641,0.5977016876948722,-0.6611378382934373,-0.05743286364446082,0.48272422597745657,-1.307839836219797,5
0.5303808241587469,0.9796855583514064,1.4312680868844554,-0.14521666146085682,-0.4936921232393993,0.33722091691449035,-0.9438044805570655,1.2423533038152503,0.42490462598652884,0.49635035296821345,-0.3304201908844353,-0.13303325627954535,-1.7237287343291803,1.129875285183293,-1.0187094745628549,0.3781635015349391,-0.6608586281445948,-0.10873711743366896,0.5162694429087719,-1.307839836219797,5
0.5396902385907625,0.9451339433892194,1.3184436104295578,-0.1502439517163023,-0.5512942645690074,0.21127989686562224,-0.9208668773880144,0.9656432749907693,0.46056278537422035,0.23484750586414235,-0.59601298013984,-0.3739849003022033,-1.7369039957463874,1.168918240110733,-0.9410428214254734,0.8513797213785961,-0.6612774433678587,-0.14449462765040047,0.44917900904614133,-1.307839836219797,5
0.5276889452868385,0.8014431002131414,0.9454876333011707,0.025711207224293996,-0.6088964058986158,0.1797946418534052,-0.973180709177078,0.6805480937776679,0.20339181766904976,-0.1968397337997205,-0.5247563781444875,-0.4608854932284079,-1.7500792571635948,1.192450980066998,-0.9798761479941641,0.287598072687105,-0.6598115900864353,-0.13516658150691452,0.34854335825219546,-1.307839836219797,5
0.4746364991863148,0.7811508819020159,0.8698680110123655,-0.001938889180656737,-0.6459263538962211,0.13256675933508,-0.9611082864565249,0.45414897928491077,-0.01379878951052735,-0.27985651065815537,-0.5441899968704927,-0.5003857627403191,-1.7237287343291803,1.1748014250997993,-0.9410428214254734,0.40613920992249014,-0.4972414809228694,-0.05743286364446082,0.24790770745824955,-1.307839836219797,5
0.4519798520144207,1.0641450615923074,0.6551082837121589,0.09735009336439403,-0.4319755432433904,0.1640520143472967,-0.8222754251701635,0.2780607791238775,-0.2623253549398939,-0.3338174156161382,-0.7579598028565502,-0.43323530457007003,-1.431477481074767,0.7266096959327489,-0.5915428823072568,0.4227349691354438,0.008128888482118802,0.05294901572022911,0.18081727359561894,-1.307839836219797,5
0.3705505161391981,0.8710947684702481,0.2782200862247538,0.019427094404987338,0.22839186271390352,0.06959624931064595,-0.2701632927501992,0.07681712179698215,-0.501126967808981,-0.3089123825586078,-0.8551278964865762,-0.41743519676530555,-1.1056891987583721,-0.044622372633942156,-0.1449596267673136,1.0476838446403947,0.6440998050082026,0.07471445672171402,0.21436249052693424,-1.307839836219797,5
0.2231701479022246,0.3615955573611767,-0.04482694019302199,-0.2105714347816493,0.4732009633647387,-0.16654316328098176,0.5125321136323306,-0.007034402089224261,-0.4319717496025485,0.10617150173356803,-0.9911632275686126,-0.4450853854236434,-0.8601502359831478,-0.6024552765972283,0.34045695534132014,0.7442185333178084,1.2011240519490598,0.05139434136298145,0.34854335825219546,-1.307839836219797,5
0.16002315603204506,-0.06508946550519316,-0.3318790264013266,-0.38275612603066217,0.5678330526919524,-0.43416783088482613,1.29361786365212,-0.32567019285680826,-0.8382586565653393,0.32616596040842133,-1.0105968462946178,-0.5714862478617591,-0.6505438043457612,-1.0870157856966889,0.6511235678908461,1.2017873230463954,1.679411036916322,-0.032558073928462904,0.34854335825219546,-1.307839836219797,2
-0.1921643297092764,-0.30420857857683486,-0.46285221220553713,0.1601912215574642,1.5244400426300884,-0.5758514784398026,1.7334564647709398,-0.44306232629749703,-0.8134060000224025,0.450691125696074,-1.04298621083796,-0.634686679080817,-0.5283731984771131,-1.269394520357744,1.0977068234307894,1.4881827106070853,2.0538318465141616,-0.1320572327924192,0.14727205666430362,-1.307839836219797,1
-0.24510461419013743,-0.3645367951774785,-0.47767365817414303,0.02948167491587835,0.9587047260000078,-0.6230793609581281,1.9229935014836246,-0.6275356788471509,-0.8641918633927514,0.5793671298266483,-1.0559419566552968,-0.5872863556665235,-0.4589036382772933,-1.3742221801629253,1.6025400688237685,1.5716356712207962,1.8051254064326734,-0.2579858557295857,0.04663640587035774,-1.307839836219797,1
-0.3527797690664649,-0.47641821505503557,-0.5517808880171721,0.11494560925845375,0.5781191493579533,-0.5758514784398026,1.9157500478512925,-0.719772355121978,-0.9398303833060369,0.3552218323088734,-1.1012870670159756,-0.6781369755439193,-0.42776211129116753,-1.4747711599760585,1.3889567726959695,1.4497753821428205,1.3197883652071372,-0.36681306073702796,-0.08754446185490346,-1.307839836219797,1
-0.44968740845515975,-0.3519227135246168,-0.5336321786678588,0.05210448106538358,0.3250811713743171,-0.6230793609581281,1.77208821747671,-0.7784684218423225,-0.9841329449695326,0.1103223405764897,-0.9199066255732601,-0.6228365982272436,-0.4457283768600862,-1.528789494875667,0.767623547596918,1.3805473579973553,0.7151587878886277,-0.4321093837414827,-0.02045402799227285,-1.307839836219797,1
-0.5372856334118388,-0.23510534865246144,-0.4295795783984628,-0.059752727118281404,0.5698902720251522,-0.5915941059459111,1.6288288011928127,-0.7113872027333573,-0.7593784857986272,0.023154724875132787,-0.8551278964865762,-0.567536220910568,-0.527175447439185,-1.4908162099462392,0.59287357803781,1.1643283236800126,-0.0010850464296849006,-0.4445467785994817,0.11372683973298833,-1.307839836219797,3
-0.5409869668607125,0.09176389765648003,-0.2786428123100076,-0.1351620809499658,0.5369747626939475,-0.41842520337871764,1.0859721928586057,-0.6107653740699096,-0.803681047462123,-0.08476708504083283,-0.868083642303913,-0.41743519676530555,-0.6948605927490941,-1.268859685358738,-0.047876310345586946,1.1401459316839944,-0.46771500768277136,-0.43521873245597803,0.08018162280167304,-1.307839836219797,3
-0.48120482358041816,1.0597575549304423,0.1475493789096984,-0.268385272719274,0.4876014986971408,0.05385362180453744,0.027220720266093634,-0.42629202152025575,-0.5918931917049237,-0.11382295694128526,-0.5441899968704927,-0.06193277115810522,-0.9895073480793632,-0.7805553312662357,-0.8245428417194011,0.20556760572021762,-0.6501788399513679,-0.41345329145449317,0.24790770745824955,-1.307839836219797,1
-0.2538532205238391,1.7639523741597727,0.6947329657914929,-0.38526977115838446,0.38474053203712616,0.856727624616071,-0.6476277098128278,-0.09088592597543048,-0.15643142706129415,0.26805421660751644,-0.42758828451446146,0.056568037377628166,-1.2434305681200832,-0.1852839773725274,-1.0187094745628549,-0.22212881742505108,-0.6568798835235888,-0.35748501459352433,0.24790770745824955,-1.307839836219797,1
0.09698832578152825,2.2493202986285863,1.5392529075128694,-0.319914997837592,0.5575469560259507,1.9429689225375573,-0.8601023496945635,0.2696756267352567,-0.0235237420708069,0.5005011918111352,-0.1555176223503885,0.6688222148122511,-1.3691944271025152,0.2169119418800051,-1.0381261378472002,-0.5995637983825177,-0.6559026480026399,-0.2999620633753079,0.04663640587035774,-1.307839836219797,2
0.3983665978155826,2.5016019316858236,2.9941744403494814,-0.19674638657917393,0.9669336033328088,3.0449528479651526,-0.9184523928439037,0.7392441604980122,0.23256667534988842,0.6997414562713793,0.2849777354390632,0.8505234545670425,-1.4482459956057578,0.5030486663482292,-1.0575428011315455,-0.6275395067700689,-0.6563214632259037,-0.2766419480165753,-0.45654184809937176,-1.307839836219797,5
0.7381041437743285,2.5657692166155983,3.6541825036861733,0.033252142607462704,1.1376828079884336,3.6904005757156004,-0.9260982605669206,1.317819675312836,0.7587946638894605,0.9612443033754501,0.5246590330597942,1.213925934076625,-1.4997492902366587,0.7020072859784712,-1.0187094745628549,-0.4596852564447638,-0.656461068300325,-0.2999620633753079,-0.15463489571753405,-1.307839836219797,5
0.8771845521562517,2.625548994883509,4.033188050597665,0.18532767283469265,1.46683790130048,3.6431726931972754,-0.923281361932125,1.3262048277014566,0.9911129750516944,0.8616241711453281,0.9457207721232406,2.1579823754113012,-1.5404728255262081,0.8549700956941949,-0.9992928112785094,-0.3449374356009103,-0.6568798835235888,-0.31239945823330684,0.34854335825219546,-1.307839836219797,5
0.8721372792714239,2.620064611556178,4.10820271590816,0.4492604112455876,1.1973421686512418,3.375548025593431,-0.9369634410154185,1.6196851613031786,1.448185745384834,0.8989817207316239,0.887419915945225,2.4818845854089733,-1.5704166014744063,0.9619370954954003,-0.9992928112785094,-0.5995637983825177,-0.6559724505398505,-0.3295008761630488,0.6839955275653483,-1.307839836219797,5
0.9657922316898964,2.605256776572384,4.372568915429823,0.7333023106782645,0.748868354013578,3.391290653099539,-0.9100016969395164,1.7873882090755915,1.7064372633744802,1.0110543694905112,0.7772960764978618,2.2606830761422705,-1.605151381574316,1.053928715324437,-0.9992928112785094,-0.2795027278469779,-0.6560422530770611,-0.3512663171645337,0.8181763952906096,-1.307839836219797,5
0.9587260496511374,2.40617366179026,5.311764624256783,0.9054870019272765,0.4258849187011319,3.4070332806056483,-0.9124161814836271,1.9383209520707625,1.6859068079694455,1.1687862455215383,0.764340330680525,2.4107841002875325,-1.6338974064845861,1.109551555221064,-0.9604594847098187,-0.5886580137568628,-0.656461068300325,-0.3994612222392465,0.8852668291532402,-1.307839836219797,5
0.962427383100011,2.2367062169757244,4.85441714865409,0.646581553771827,0.3723972160379239,2.8875265729040676,-0.9067823842140357,1.8628545805731769,1.9592860299417492,1.17293708436446,0.7967296952238672,2.003931324314848,-1.6542591741293609,1.1464551701524799,-0.9798761479941641,-0.49145428122384643,-0.656251660688693,-0.45076547602847233,0.6839955275653483,-1.307839836219797,5
0.9072438662258933,1.8813181773646612,4.898881486559906,0.7157067947842047,0.13581699271989048,2.415247747720812,-0.850444411518121,1.8712397329617974,1.9430777756746167,1.8370712992319411,1.3473488924606818,2.209332725776786,-1.6782141948879192,1.150733850144528,-1.0575428011315455,-0.6967675309155341,-0.70769613061293,-0.45232015038572,0.41563379211482604,-1.307839836219797,5
0.837479338795606,1.8209899607640172,4.715579522131843,0.9080006470549996,0.36211111937192303,2.1791083351291847,-0.8291164647118103,1.7203069899666263,2.0219579464413284,1.8453729769177845,1.6518089191680967,2.161932402362493,-1.6901917052671986,1.181219445087872,-1.0187094745628549,0.24065578234189205,-0.7079055382245619,-0.43521873245597803,0.41563379211482604,-1.307839836219797,5
0.7654715789720618,1.8286680974222809,4.924289679648945,1.3013861095436183,0.10701592205508627,2.0374246875742084,-0.839176816978938,1.5526039421942137,1.892291912304268,1.343121476924252,1.625897427533423,1.8735804349255412,-1.6794119459258472,1.1919161450679925,-0.9992928112785094,-0.30226262619617134,-0.7026005453965538,-0.4150079658117408,0.41563379211482604,-1.307839836219797,5
0.7728742458698096,2.0562700055065273,4.846855186425209,1.4547184623347105,0.11318758005468738,2.1318804526108597,-0.839579231069623,1.737077294743868,1.5875767320821743,1.1438812124640076,1.4769063506340498,1.660278979561221,-1.6374906595983698,1.1603608801266367,-0.9992928112785094,0.03154921625867284,-0.5413566844399899,-0.34971164280728606,0.24790770745824955,-1.307839836219797,5
0.8338901669663952,2.8504087113040897,4.656293738257419,1.7186512007456043,0.15844640538509358,1.9272262950314485,-0.8335430197093465,1.888010037739039,1.6275570926077683,0.7993615885015016,1.3020037821000028,1.5417781710254876,-1.2673855888786416,0.5608108462408801,-0.6886261987289837,-0.323125866349599,-0.04882998188175829,-0.24865780958609976,0.24790770745824955,-1.307839836219797,5
0.7253177191327648,2.347490760187816,2.349895258448861,1.968758890954024,0.2962801007095136,0.4946471919755755,-0.5269034826072962,1.888010037739039,1.5411130698497275,0.5212553860257438,0.47283604979044697,0.8702735893229979,-0.8697322442865709,-0.5505762816936438,0.26279030220393906,-0.31411673991970984,0.5682942495974544,-0.2144549737266159,0.2814529243895648,-1.307839836219797,5
0.29293467533251183,1.0158824883117927,0.9533520740192066,1.5967394120510483,0.15638918605189334,-0.2609989283176325,0.27068124513058217,0.4960747412280138,0.12775329775576433,-0.05571121314038041,-0.41463253869712463,-0.06983282506048746,-0.5990405097148606,-1.0747145807195504,1.2142068031368616,-0.20173974182056453,1.1417220927828107,-0.21600964808386355,0.013091188939042441,-1.307839836219797,5
-0.10052828644473512,0.3122361074151953,0.2137921680346917,1.0563057095906452,-0.25711189992136557,-0.5443662234275858,0.9926121238196611,-0.2502038213592225,-0.5303018254898197,-0.022504502397006316,-0.7061368195872029,-0.3660848463998211,-0.43614636855666306,-1.3432017502205758,1.2142068031368616,-0.2738127532596792,1.4875238621242899,-0.3512663171645337,-0.6578131496872636,-1.307839836219797,2
-0.27819229199067547,-0.02669878221387478,-0.15402167477805667,0.7232477301673735,-0.45254773657539327,-0.5128809684153687,1.5326518335190724,-0.5436841549609447,-0.7150759241351313,0.0771156298331156,-0.9004730068472551,-0.535936005301039,-0.3403262855224291,-1.4678183049889801,1.3307067828429333,-0.07798279454682314,1.7573804709806,-0.4492108016712247,-1.261627054450939,-1.307839836219797,1
-0.35950946624623537,-0.16764743372628746,-0.28892708094128516,0.5862540707064801,-0.2653407772541669,-0.6073367334520197,1.9503576596502115,-0.719772355121978,-0.8415003074187659,0.3925793818951695,-0.997641100477281,-0.6149365443248613,-0.26007696598125807,-1.4806543449651248,0.9035401905873356,0.1448745434557004,1.5805008416888542,-0.5595926810359146,-1.8989861761459295,-1.307839836219797,1
-0.35322841554511636,-0.1698411870572199,-0.362731832295159,0.6214451024945995,-0.15219371392815065,-0.6703072434764537,2.1286271018237133,-0.7868535742309432,-0.9095749753407227,0.450691125696074,-1.0300304650206231,-0.6425867329831991,-0.24450620248819516,-1.4528429250168111,0.6899568944595369,-0.6071504311655822,1.0280835622038986,-0.5689207271794006,-1.7983505253519838,-1.307839836219797,1
-0.33887172822827266,-0.11499735378390759,-0.37271362243728146,0.564888087120836,0.004154955395071602,-0.6230793609581281,2.032047720059288,-0.8287793361740461,-0.5313823757742953,0.5171045471828222,-1.0170747192032863,-0.6504867868855814,-0.310382509574231,-1.3442714202185881,0.59287357803781,-0.9831629184762243,0.4708499076514097,-0.6248890040403693,-1.3622627052448848,-1.307839836219797,1
-0.31643940429570444,0.019370037735707755,-0.3385335531627414,0.4819377979059838,-0.09459157259854256,-0.5443662234275858,1.4590100549236982,-0.7868535742309432,0.07696743438541524,0.5254062248686655,-0.9911632275686126,-0.6583868407879636,-0.4768699038462124,-1.0201614108209356,0.5152069249004285,-1.2965856853265818,-0.17070521185152485,-0.6326623758266077,-0.6913583666185789,-1.307839836219797,1
-0.3097097071159339,0.1597702509153874,-0.3463979938807771,0.45805816919261655,-0.10693488859774405,-0.43416783088482613,0.9978435069985674,-0.6694614407902542,0.29631914213394334,0.19333911743492493,-0.8875172610299182,-0.5833363287153325,-0.6122157711320676,-0.8276208111787657,0.32104029205697476,-1.2335218003173578,-0.45396390785227647,-0.6140062835396181,-0.28881576344279525,-1.307839836219797,1
-0.24768433144238267,0.7674399235836878,-0.15371919628890152,0.33866002562578373,-0.31677126058417426,-0.2295136733054158,0.1708825506406762,-0.6191505264585303,-0.11212886539779852,0.06051227446142855,-0.7773934215825553,-0.39768506200935005,-0.7930761778591838,-0.5222300267463242,-0.18379295333600434,-1.2932665334839915,-0.7062302773315068,-0.5704754015366482,-0.08754446185490346,-1.307839836219797,1
-0.160646914584018,1.4496972095036929,0.18898893192396357,0.39773068612726953,-0.331171795916576,0.1797946418534052,-0.47418723672754753,-0.34244049763404955,-0.5216574232140156,-0.018353663554084645,-0.49236701360114543,-0.2791842534736166,-0.9356085513726068,-0.2564170322403289,-0.4556262393168394,-0.9551872100886731,-0.6626734941120713,-0.5347178913199166,-0.18818011264884935,-1.307839836219797,1
0.021727878987761864,1.7518867308396442,0.4799732384912859,0.4015011538188539,-0.39494559524578515,0.5891029570122263,-0.6641266875309172,-0.14958199269577496,-0.18236463388870633,-0.11382295694128526,-0.6672695821351924,-0.2001837144497943,-1.0122646177999939,-0.12966113747590063,-0.4556262393168394,-1.0305793733703783,-0.6624640865004394,-0.47564026574445256,-0.3223609803741105,-1.307839836219797,2
0.20544861199549572,1.8522509457298055,0.5341168880500706,0.29969852614607995,-0.33940067324937734,0.6048455845183347,-0.6866618766092831,0.10197257896284426,-0.1910090361645104,-0.06401289082622412,-0.27211933470641975,0.07631817213358386,-1.0601746593171106,-0.04836621762698436,-0.2808762697577312,-1.1206706376692712,-0.6623244814260182,-0.43521873245597803,-0.6242679327559483,-1.307839836219797,5
0.31929265595327944,1.7326913891939844,0.5011467327321515,0.43417854047925014,-0.2982562865853713,0.47890456446946694,-0.7112091361410745,0.127128036128706,-0.22234499441430022,0.32616596040842133,-0.30450869924976165,0.017067767865717155,-1.0925139373411645,-0.05050555762300842,-0.3779595861794579,-1.200330281891449,-0.6619056662027544,-0.4321093837414827,-0.590722715824633,-1.307839836219797,5
0.29573871582408284,1.506734796107938,0.37047602541709607,0.493249200980736,-0.2509402419217648,0.10108150432286298,-0.636360115273645,-0.14958199269577496,-0.4168440456198914,0.45899280338191734,-0.6996589466785345,-0.4411353584724523,-1.0985026925308043,-0.09329235754349081,-0.12554296348296823,-0.9556613746376142,-0.6619754687399649,-0.43055470938423507,-0.15463489571753405,-1.307839836219797,5
0.18974598524269803,1.0356262682901851,0.1605559539433729,0.2795893651242979,-0.40111725324538594,-0.19802841829319878,-0.4629196421883645,-0.2753592785250844,-0.32283617087052235,0.5918196463554137,-1.0365083379292914,-0.5714862478617591,-1.1164689580997234,-0.1178947674977681,0.18512364906655757,-1.431722581774922,-0.6608586281445948,-0.43055470938423507,0.04663640587035774,-1.307839836219797,5
0.08431406275962723,0.77840869023835,0.030490203606628043,0.37008058972231883,-0.12956430126294752,-0.2924841833298495,-0.3719740576935308,-0.3675959547999114,-0.5065297192313585,0.5420095802403525,-1.1207206857419807,-0.6820870024951103,-1.166774501692696,-0.007183922703520493,0.08804033264483067,-1.1552846497420033,-0.6612774433678587,-0.4336640580987304,0.04663640587035774,-1.307839836219797,2
-0.0010409298037949149,0.3829846523377682,-0.1401076642769165,0.18281402770696945,-0.41551778857778804,-0.32396943834206654,-0.35386542361270096,-0.37598110718853206,-0.8155671005913537,0.0854173075189593,-1.1336764315593175,-0.670236921641537,-1.2086957880201732,0.10406175708973342,0.12687365921352142,-1.1647679407208336,-0.661766061128333,-0.4927416836741945,0.013091188939042441,-1.307839836219797,2
-0.10972553925708801,0.2228406591796965,-0.2502098343294169,-0.09117329121481649,-0.5554087032354079,-0.3711973208603921,-0.2134229059635993,-0.4598326310747383,-0.9074138747717717,-0.08476708504083283,-1.1207206857419807,-0.7018371372510659,-1.2326508087787318,0.18749601693467374,0.282206965488284,-1.0642450563452281,-0.662743296649282,-0.5518193092496586,-0.08754446185490346,-1.307839836219797,2
-0.13126057023235355,0.03472631105223527,-0.3869301114275768,-0.1791508706851142,-0.7487873205562358,-0.43416783088482613,-0.020264142434748774,-0.5436841549609447,-0.9668441404179245,-0.18023637842803344,-1.0883313211986387,-0.6860370294463014,-1.2566058295372902,0.27093027677961334,0.4181236084787016,-0.8897525023347408,-0.6628130991864926,-0.550264634892411,-0.15463489571753405,-1.307839836219797,2
-0.11466065052225301,-0.10677077879291082,-0.44621589530200007,-0.12133703274749043,-0.8022750232194433,-0.5128809684153687,0.09764318613598705,-0.5520693073495654,-0.9787301935471553,-0.254951477600625,-1.1531100502853229,-0.6820870024951103,-1.2685833399165694,0.3067642217130172,0.748206884312573,-1.0059228168254177,-0.6630923093353351,-0.5207258221046878,-0.15463489571753405,-1.307839836219797,2
-0.1315970550913421,-0.031634727208472685,-0.4235300086153585,0.045820368246076916,-0.8372477518838483,-0.44991045839093463,0.003478288915672287,-0.5017583930178415,-0.9862940455384837,-0.08476708504083283,-0.9587738630252706,-0.6267866251784348,-1.2829563523717047,0.2607684117984989,0.9229568538716809,-1.0286827151746125,-0.6543669921840058,-0.4663122196009666,-0.2217253295801646,-1.307839836219797,2
-0.13821459065144975,0.16635151090818476,-0.36394174625177983,0.07347046465102765,-0.765245075221838,-0.33971206584817504,-0.06211520786599968,-0.5017583930178415,-1.0803019202878528,0.23069666702122069,-0.9458181172079337,-0.6820870024951103,-1.259001331613146,0.16663745197343866,1.6607900586768047,-1.1230414604139782,-0.5117604086626812,-0.4445467785994817,-0.12108967878621874,-1.307839836219797,2
-0.09492020546159305,0.07969825433635139,-0.35789217646867555,0.03827943286290821,-0.46694827190779536,-0.2924841833298495,0.1419087361113487,-0.48498808824060025,-1.1581015407700892,0.37597602652348244,-0.9458181172079337,-0.6228365982272436,-1.0925139373411645,-0.12324311748782807,2.495706579903655,-1.0922207647327777,-0.07584356378227358,-0.43677340681322574,0.04663640587035774,-1.307839836219797,2
-0.08448917483294875,-0.045345685526800766,-0.39812181552631987,0.04456354568221487,-0.2221391712569606,-0.32396943834206654,0.5857714781370198,-0.48498808824060025,-1.1440543870719078,0.45484196453899567,-0.9587738630252706,-0.6267866251784348,-0.8685344932486433,-0.497627616792047,2.7869565291688354,-1.0391143352513263,0.5236904283198595,-0.40101589659649417,-0.15463489571753405,-1.307839836219797,2
-0.12711059030482838,-0.22468502033053223,-0.49340253961021435,-0.0031957117445178904,-0.1727659072601535,-0.41842520337871764,0.939091049758542,-0.5688396121268067,-1.1148795293910692,0.3510709934659517,-0.9782074817512759,-0.567536220910568,-0.7427706342662113,-0.6505904265077707,3.8354563465234848,-0.6294361649658345,0.7455926941124642,-0.39168785045300825,-0.4900870650306871,-1.307839836219797,2
-0.17365766246490755,-0.33327581021169045,-0.6122765858482162,-0.22439648298412557,0.10290148338868577,-0.44991045839093463,1.2199760850567454,-0.6107653740699096,-1.099751825408412,0.10202066289064636,-0.9782074817512759,-0.6544368138367725,-0.6337752898147702,-0.7618361063010246,4.495622898191226,-0.71431161922637,1.1825565770510311,-0.4336640580987304,-0.3894514142367412,-1.307839836219797,1
-0.21818582547105547,-0.3787961918285396,-0.5672072909640883,-0.08991646865095534,0.30245175870911395,-0.5286235959214772,1.4843621426368596,-0.6107653740699096,-1.1321683339426774,0.03975808024681984,-0.9717296088426074,-0.6109865173736703,-0.5044181777185542,-0.9452845109600918,4.748039520887716,-0.5602081408203693,1.6140060595499581,-0.5735847502511435,-1.2280818375196236,-1.307839836219797,1
-0.2640599279131576,-0.410605615127061,-0.6509938324600845,-0.18669180606828292,0.032956026059875826,-0.6545646159703451,1.6557905452687147,-0.6694614407902542,-1.1980819012956831,0.00655136950344574,-0.9782074817512759,-0.6860370294463014,-0.4229711071394555,-1.0287187708050318,4.68978953103468,-0.6199528739870043,1.530801435194883,-0.736825557762307,-1.1274461867256778,-1.307839836219797,1
-0.31969209126592674,-0.41389624512345946,-0.6080418870000431,-0.08237553326778663,0.08644372872308341,-0.6073367334520197,1.5394928730607194,-0.7868535742309432,-1.2196929069851932,0.03975808024681984,-0.6089687259571768,-0.5517361131058035,-0.39901608638089714,-0.9987680108606946,4.262622938779083,-0.6877584044856436,0.9459259759069829,-0.5611473553931623,-1.6306244406954071,-1.307839836219797,1
-0.37229589088779924,-0.4528353667475113,-0.49703228148007705,-0.04341403378808284,-0.1727659072601535,-0.6073367334520197,1.5696739298621023,-0.8539347933399081,-1.2078068538559628,0.5171045471828222,-0.5506678697791612,-0.535936005301039,-0.4289598623290952,-0.9164034210137664,3.7966230199547937,-0.785436301567601,0.4542369037952789,-0.621779655325874,-1.0268105359317319,-1.307839836219797,1
-0.3994390028462068,-0.36727898684114435,-0.5732568607471927,-0.010736647127686598,-0.22831082925656132,-0.5758514784398026,1.5411025294234595,-0.8455496409512874,-1.174309795037222,0.4755961587536044,-0.5182785052358191,-0.4924857088379368,-0.4672878955427888,-0.8238769661857236,3.0199564885809798,-0.7384940112223894,-0.04987701993991784,-0.6622011886143485,-0.7919940174125247,-1.307839836219797,1
-0.4213105186804609,-0.2427834853107252,-0.5493610601039303,0.0068588687663731236,-0.37025896324738183,-0.4656530858970432,1.2469378291326474,-0.7533129646764606,-1.0478854117535876,0.450691125696074,-0.3239423179757669,-0.531985978349848,-0.5750854889563017,-0.6361498815346082,2.165623304069784,-0.9210473625648823,-0.47197296245262,-0.6202249809686263,-0.45654184809937176,-1.307839836219797,1
-0.42445104403102046,0.023757544397572647,-0.49703228148007705,-0.011993469691547751,-0.41551778857778804,-0.2609989283176325,0.7306405507836574,-0.6107653740699096,-0.9538775370042185,0.06881395214727226,-0.22677422434574085,-0.31078446908314555,-0.6936628417111663,-0.4174023669411429,1.719040048529841,-1.1590779661335362,-0.6550650175561122,-0.5782487733229041,-0.2217253295801646,-1.307839836219797,1
-0.3067935050047001,0.16635151090818476,-0.36454670323009036,0.10112056105597839,-0.4175750079109883,-0.08783002575043919,0.4654496650221733,-0.37598110718853206,-0.06350410259640059,-0.014202824711162977,-0.2591635888890829,-0.3897850081069678,-0.7631324019109857,-0.24304615726517823,1.796706701667222,-1.3487437857101523,-0.6637903347074415,-0.5113977759611841,-0.25527054651147996,-1.307839836219797,1
-0.12486735791157168,0.09395765098741247,-0.45650016393327747,0.1702458020683552,-0.28591297058616977,-0.04060214323211364,0.3600171732626758,-0.26697412613646376,-0.8026004971776475,-0.10552127925544155,-0.2591635888890829,-0.3384346577414833,-0.8158334475798145,-0.12591729248285843,1.233623466421207,-1.3928410887617146,-0.6611378382934373,-0.4321093837414827,-0.15463489571753405,-1.307839836219797,2
-0.07159058857172211,0.015530969406575876,-0.5293974798196857,0.10614785131142389,-0.520435974571003,-0.07208739824433066,0.2831560819418205,-0.10765623075267176,-0.42548844789569545,-0.15948218421342436,-0.11017251198970947,0.009167713963334918,-0.8553592318314361,-0.060132587605116895,1.5054567524020417,-1.2956373562286996,-0.6607888256073842,-0.4072345940255025,-0.08754446185490346,-1.307839836219797,2
-0.03547454704028709,-0.011342508897347269,-0.5315148292437722,0.1941254307817225,-0.49163490390619907,-0.16654316328098176,0.30045988784128,-0.08250077358680984,-0.7658617875054803,-0.21759392801432922,-0.21381847852840405,-0.054032717255722985,-0.8853030077796342,0.013674642257714592,1.7384567118141858,-1.0685125372857007,-0.6603002078469098,-0.40878926838275015,-0.15463489571753405,-1.307839836219797,2
